latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.6834083,-73.87725843,,Point,437,903,BK,4126,47,158 Richmond Street,3041260047,Public School 65K,LP-02007,"Borough of Brooklyn, Tax Map Block 4126, Lot 47.",Block and Lot, ,Designated, ,508.4998271,15424.99665,LP-2007,3.50E+11,Individual Landmark,Bushwick,"Samuel B. Leonard, 1870; facade, James W. Naughton, 1889",1870,1870,1889,1889,Samuel B. Leonard,James W. Naughton, ,Romanesque Revival, ,School,"Civic, school", , ,1870,http://s-media.nyc.gov/agencies/lpc/lp/2007.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2007.jpg,1,Brooklyn,3.50E+11, 
40.70317693,-73.94284085,,Point,438,904,BK,3105,26,47-49 Graham Avenue,3031050026,"Williamsburg Branch, Public National Bank of New York Building",LP-02471,"Borough of Brooklyn Tax Map Block 3105, Lot 26",Block and Lot, ,Designated, ,317.5384564,5672.161604,LP-2471,1.33E+12,Individual Landmark,Williamsburg,"Eugene Schoen, 1921-23",1921,1923,0,0,Eugene Schoen, , ,Neo Classical, ,Bank,"Commercial, bank", , ,1921 - 1923,http://s-media.nyc.gov/agencies/lpc/lp/2471.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2471.jpg,1,Brooklyn,1.33E+12, 
40.68130307,-73.88435084,,Point,440,906,BK,3926,45,200 Linwood Street,3039260045,Public School 108,LP-02008,"Borough of Brooklyn, Tax Map Block 3926, Lot 45.",Block and Lot, ,Designated, ,651.334532,22801.84488,LP-2008,3.50E+11,Individual Landmark,"Cypress Hills, Bushwick","James W. Naughton, 1895",1895,1895,0,0,James W. Naughton, , ,Romanesque Revival, ,School,"Civic, school", , ,1895,http://s-media.nyc.gov/agencies/lpc/lp/2008.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2008.jpg,1,Brooklyn,3.50E+11, 
40.69056184,-73.92076192,,Point,442,908,BK,3339,19,1054 Bushwick Avenue,3033390019,"Ridgewood Lodge No. 710, Free and Accepted Masons",LP-02541,"Borough of Brooklyn Tax Map Block 3339, Lot 19.",Block and Lot, ,Designated, ,418.0246856,7309.94217,LP-2541,1.41E+12,Individual Landmark,Bushwick,"Koch & Wagner, 1919-20",1919,1920,0,0,Koch & Wagner, , , , ,Club,"Institutional, private club", , ,1919 - 1920,http://s-media.nyc.gov/agencies/lpc/lp/2541.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2541.jpg,1,Brooklyn,1.41E+12, 
40.70059842,-73.91780239,,Point,443,909,BK,3289,27,220 Irving Avenue,3032890027,Public School 86,LP-01808,"Borough of Brooklyn Tax Map Block 3289, Lot 27.",Block and Lot, ,Designated,also known as the Irvington School,541.050943,18031.05996,LP-1808,6.72E+11,Individual Landmark,Bushwick,"James W. Naughton, 1892-93",1892,1893,0,0,James W. Naughton, , ,Romanesque Revival, ,School,"Civic, school", , ,1892 - 1893,http://s-media.nyc.gov/agencies/lpc/lp/1808.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1808.jpg,1,Brooklyn,6.72E+11, 
40.64895663,-73.95693179,,Point,445,911,BK,5103,93,35 Snyder Avenue,3051030093,Flatbush Town Hall,LP-00770,"Borough of Brooklyn Tax Map Block 5103, Lot 93.",Block and Lot, ,Designated, ,698.5342856,29939.29619,LP-0770,1.20E+11,Individual Landmark,Flatbush,"John Y. Culyer, 1974-75",1874,1875,0,0,John Y. Culyer, , ,High Victorian Gothic, ,City Hall,"Civic, city hall", , ,1874 - 1875,http://s-media.nyc.gov/agencies/lpc/lp/0770.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0770.jpg,1,Brooklyn,1.20E+11, 
40.59460893,-73.97455878,,Point,455,921,BK,7146,1,Gravesend Neck Road at McDonald Avenue,3071460001,Gravesend Cemetery,LP-00921,"Tax Map Block 7146, Lot 1.",Block and Lot, ,Designated, ,1486.154541,72389.66779,LP-0921,1.96E+11,Individual Landmark,Gravesend,c. 1650s,1650,1660,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1650 - 1660,http://s-media.nyc.gov/agencies/lpc/lp/0921.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0921.jpg,1,Brooklyn,1.96E+11, 
40.71060864,-73.96357009,,Point,457,923,BK,2457,45,135 Broadway,3024570045,Kings County Savings Bank,LP-00165,"Borough of Brooklyn Tax Map Block 2457, Lot 45.",Block and Lot, ,Designated, ,269.0441438,4082.737478,LP-0165,-1.20E+11,Individual Landmark,Williamsburg,"King & Wilcox, 1868",1868,1868,0,0,King & Wilcox, , ,French Second Empire, ,Bank,"Commercial, bank", , ,1868,http://s-media.nyc.gov/agencies/lpc/lp/0165.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0165.jpg,1,Brooklyn,-1.20E+11, 
40.70695578,-73.95757888,,Point,458,924,BK,2189,1,240 Division Avenue,3021890001,"Brooklyn Public Library, Williamsburgh Branch",LP-01995,"Borough of Brooklyn Tax Map Block 2189, Lot 1",Block and Lot, ,Designated, ,629.6265601,19510.18228,LP-1995,9.29E+11,Individual Landmark,Williamsburg,"Richard A. Walker, 1903-05",1903,1905,0,0,Richard A. Walker, , ,Beaux Arts, ,Library,"Civic, library", , ,1903 - 1905,http://s-media.nyc.gov/agencies/lpc/lp/1995.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1995.jpg,1,Brooklyn,9.29E+11, 
40.70964998,-73.96299267,,Point,461,927,BK,2132,30,143 South 8th Street,3021320030,Long Island Business College,LP-02544,"Borough of Brooklyn, Tax Map Block 2132, Lot 30",Block and Lot, ,Designated, ,399.1902202,9935.558423,LP-2544,1.38E+12,Individual Landmark,South Williamsburg,"William H. Gaylor, 1891-92",1891,1892,0,0,William H. Gaylor, , ,Romanesque Revival and Second Empire, ,School,"Institutional, private school", , ,1891 - 1892,http://s-media.nyc.gov/agencies/lpc/lp/2544.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2544.jpg,1,Brooklyn,1.38E+12, 
40.70869972,-73.96184255,,Point,463,929,BK,2139,37,179 South 9th Street,3021390037,New England Congregational Church,LP-02009,"Borough of Brooklyn Tax Map Block 2139, Lot 37.",Block and Lot, ,Designated,now Light of the World Church,378.2399945,8421.308018,LP-2009,3.75E+11,Individual Landmark,Williamsburg,"Thomas Little, 1852-53",1852,1853,0,0,Thomas Little, , ,Italianate, ,Church,"Religious, church, Congregational", , ,1852 - 1853,http://s-media.nyc.gov/agencies/lpc/lp/2009.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2009.jpg,1,Brooklyn,3.75E+11, 
40.70858963,-73.95040228,,Point,464,930,BK,3031,5,270 Union Avenue,3030310005,Colored School No. 3,LP-01977,"Borough of Brooklyn Tax Map Block 3031, Lot 5",Block and Lot, ,Designated,later Public School 69,356.3529061,7714.931979,LP-1977,8.85E+11,Individual Landmark,East Williamsburg,"Samuel B. Leonard, 1879-81",1879,1881,0,0,Samuel B. Leonard, , ,Romanesque Revival, ,School,"Civic, school", , ,1879 - 1881,http://s-media.nyc.gov/agencies/lpc/lp/1977.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1977.jpg,1,Brooklyn,8.85E+11, 
40.72638745,-73.94975812,,Point,465,931,BK,2622,28,131 Norman Avenue,3026220028,Public School 34,LP-01288,"Borough of Brooklyn, Tax Map Block 2622, Lot 28.",Block and Lot, ,Designated,also known as the Oliver H. Perry School,644.3357501,24077.97094,LP-1288,4.19E+11,Individual Landmark,Greenpoint,"Samuel B. Leonard, 1867; additions, Samuel B. Leonard, 1870, and James W. Naughton, 1887-88",1867,1867,1887,1888,Samuel B. Leonard,James W. Naughton, ,Early Romanesque Revival, ,School,"Civic, school", , ,1867,http://s-media.nyc.gov/agencies/lpc/lp/1288.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1288.jpg,1,Brooklyn,4.19E+11, 
40.71063525,-73.96479435,,Point,466,932,BK,2471,8,103 Broadway,3024710008,"Smith, Gray & Company Building",LP-02161,"Borough of Brooklyn Tax Map Block 2471, Lot 8.",Block and Lot, ,Designated, ,183.5900534,1697.463002,LP-2161,1.12E+12,Individual Landmark,Williamsburg,"attributed to William H. Gaylor, 1870",1870,1870,0,0,William H. Gaylor, ,George R. Jackson & Sons,French Second Empire, ,Store and Lofts,"Commercial, store and lofts", , ,1870,http://s-media.nyc.gov/agencies/lpc/lp/2161.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2161.jpg,1,Brooklyn,1.12E+12, 
40.70840192,-73.95608483,,Point,467,933,BK,2462,2,334 South 5th Street,3024620002,"Saint Paul's Evangelical Lutheran Church, Sunday School and Parsonage",LP-02418,"Borough of Brooklyn Tax Map Block 2462, Lot 2",Block and Lot, ,Designated, ,494.722165,13379.01465,LP-2418,1.30E+12,Individual Landmark,Williamsburg,"J. C. Cady & Company, 1884-85",1884,1885,0,0,J. C. Cady & Company, , ,Romanesque Revival, ,Church,"Religious, church, Lutheran", , ,1884 - 1885,http://s-media.nyc.gov/agencies/lpc/lp/2418.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2418.jpg,1,Brooklyn,1.30E+12, 
40.71026468,-73.96249401,,Point,468,934,BK,2457,28,175 Broadway,3024570028,Williamsburgh Savings Bank,LP-00164,"Borough of Brooklyn Tax Map Block 2457, Lot 28.",Block and Lot, ,Designated, ,464.6962128,13356.50775,LP-0164,-1.14E+11,Individual Landmark,Williamsburgh,"George B. Post, 1870-75; additions, Helmle, Huberty & Hudswell, 1905, and Helmle & Huberty, 1925",1870,1875,1905,1925,George B. Post,"Helmle, Huberty & Hudswell; Helmle & Huberty", ,Italian Renaissance, ,Bank,"Commercial, bank", , ,1870 - 1875,http://s-media.nyc.gov/agencies/lpc/lp/0164.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0164.jpg,1,Brooklyn,-1.14E+11, 
40.8263002,-73.92379792,,Point,473,940,BX,2468,1,851 Grand Concourse,2024680001,Bronx County Building,LP-00928,"Borough of the Bronx, Tax Map Block 2468, Lot 1.",Block and Lot, ,Designated,also known as the Bronx County Courthouse,1437.266193,131894.8296,LP-0928,2.06E+11,Individual Landmark,West Concourse,"Max Hausle and Joseph H. Freedlander, 1931-35",1931,1935,0,0,Max Hausle; Joseph H. Freedlander, ,Charles Keck; Adolph Weinman; Edward F. Sanford; George H. Snowden; Joseph Kiselewski,Modern Classical, ,Courthouse,"Civic, courthouse", , ,1931 - 1935,http://s-media.nyc.gov/agencies/lpc/lp/0928.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0928.jpg,1,The Bronx,2.06E+11, 
40.86310567,-73.89605372,,Point,474,941,BX,3154,7501,2516-2530 Grand Concourse,2031547501,Dollar Savings Bank,LP-01889,"Borough of The Bronx Tax Map Block 3154, Lots 1001-1002",Block and Lot,Designation report correctly lists condo lots (rather than pseudo 75xx number),Designated,later Emmigrant Savings Bank,589.487769,19541.11882,LP-1889,7.75E+11,Individual Landmark,Bedford Park,"Halsey, McCormack & Helmer, Adolph L. Muller, architect in charge, 1932-33; additions, 1937-38 and 1949-52",1932,1933,1937,1952,"Halsey, McCormack & Helmer; Adolph L. Muller", , ,Modern Classical, ,Bank,"Commercial, bank", , ,1932,http://s-media.nyc.gov/agencies/lpc/lp/1889.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1889.jpg,1,The Bronx,7.75E+11, 
40.81711754,-73.89093311,,Point,475,942,BX,2739,15,1201 Lafayette Avenue,2027390015,American Bank Note Company Printing Plant,LP-02298,"Borough of the Bronx, Tax Map Block 2739, Lot 15.",Block and Lot, ,Designated, ,1711.3976,186438.1075,LP-2298,1.20E+12,Individual Landmark,Hunts Point,"Kirby, Petit & Green, 1909-11",1909,1911,0,0,"Kirby, Petit & Green", , ,"Rundbogenstil, American Round-Arched, Gothic Revival", ,Factory,"Industrial, factory", , ,1909 - 1911,http://s-media.nyc.gov/agencies/lpc/lp/2298.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2298.jpg,1,The Bronx,1.20E+12, 
40.81506886,-73.91895864,,Point,476,943,BX,2307,54,2792 Third Avenue,2023070054,Dollar Savings Bank,LP-02370,"Borough of the Bronx Tax Map Block 2307, Lot 54",Block and Lot, ,Designated, ,378.6442548,8213.027872,LP-2370,1.26E+12,Individual Landmark, ,"Renwick, Aspinwall & Tucker, 1919; addition, 1926",1919,1919,1926,1926,"Renwick, Aspinwall & Tucker","Renwick, Aspinwall & Tucker", ,Classical Revival, ,Bank,"Commercial, bank","Religious, church, Seventh Day Adventist", ,1919,http://s-media.nyc.gov/agencies/lpc/lp/2370.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2370.jpg,1,The Bronx,1.26E+12, 
40.84822497,-73.90232474,,Point,477,944,BX,2803,26,324 East Tremont Avenue,2028030026,Tremont Baptist Church,LP-02048,"Borough of the Bronx Tax Map Block 2803, Lot 26.",Block and Lot, ,Designated, ,401.928263,9673.227743,LP-2048,9.50E+11,Individual Landmark,Mount Hope,"William H. Berkmire, 1904-06; 1911-12",1904,1906,1911,1912,William H. Berkmire,William H. Berkmire, ,English Gothic, ,Church,"Religious, church, Baptist", , ,1904 - 1906,http://s-media.nyc.gov/agencies/lpc/lp/2048.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2048.jpg,1,The Bronx,9.50E+11, 
40.82070073,-73.9046081,,Point,479,946,BX,2657,30,761 East 160th Street,2026570030,"New York Public Library, Woodstock Branch",LP-02322,"Borough of the Bronx, Tax Block 2657, Lot 30.",Block and Lot, ,Designated, ,392.4027931,7359.596974,LP-2322,1.24E+12,Individual Landmark,Morrisania,"McKim, Mead & White, 1913-14",1913,1914,0,0,"McKim, Mead & White", , ,Beaux Arts, ,Library,"Civic, library", , ,1913 - 1914,http://s-media.nyc.gov/agencies/lpc/lp/2322.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2322.jpg,1,The Bronx,1.24E+12, 
40.83822001,-73.84403804,,Point,480,947,BX,3848,18,2500 Westchester Avenue,2038480018,"Saint Peter's Church, Chapel and Cemetery",LP-00917,"Tax Map Block 3848, Lots 18 and 6 in part (that portion of the lot extending to the western boundary of the cemetery which stretches from Westchester Avenue to Butler Place).",Irregular,"Shape approximate, based on PLUTO and aerial photos",Designated, ,1584.796217,139604.4197,LP-0917,1.96E+11,Individual Landmark,"Westchester, Unionport","church, Leopold Eidlitz, 1853-55; alterations, Cyrus L. W. Eidlitz, 1878; Sunday school and chapel building, Leopold Eidlitz, 1867-68; cemetery, c. 1702",1853,1855,1867,1879,Leopold Eidlitz,Leopold Eidlitz; Cyrus L. W. Eidlitz, ,Gothic Revival and High Victorian Gothic, ,Church,"Religious, church, Episcopal","Religious, cemetery, Episcopal", ,1853 - 1855,http://s-media.nyc.gov/agencies/lpc/lp/0917.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0917.jpg,1,The Bronx,1.96E+11, 
40.81339451,-73.91387199,,Point,482,949,BX,2274,23,519 Saint Ann's Avenue,2022740023,Public School 27,LP-01895,"Borough of the Bronx Tax Map Block 2274, Lot 23.",Block and Lot, ,Designated,"also known as Saint Mary's Park School, originally Public School 154",653.4653568,25173.43789,LP-1895,8.11E+11,Individual Landmark,"Mott Haven, Port Morris","C. B. J. Snyder, 1895-97",1895,1897,0,0,C. B. J. Snyder, , ,Colonial Revival, ,School,"Civic, school", , ,1895 - 1897,http://s-media.nyc.gov/agencies/lpc/lp/1895.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1895.jpg,1,The Bronx,8.12E+11, 
40.80844529,-73.91734287,,Point,485,952,BX,2267,44,295 Saint Ann's Avenue,2022670044,Saint Ann's Church and Graveyard,LP-00101,"Borough of the Bronx Tax Map Block 2267, Lot 44.",Block and Lot,Unclear if historic lot 77 was merged into lot 4 before or after time of designation (see historic tax map),Designated, ,1499.174196,94552.61634,LP-0101,-80956800000,Individual Landmark,"Mott Haven, Port Morris",1840-41,1840,1841,0,0,Unknown, , ,Vernacular with Gothic Revival and Greek Revival, ,Church,"Religious, church, Episcopal","Religious, cemetery, Episcopal", ,1840 - 1841,http://s-media.nyc.gov/agencies/lpc/lp/0101.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0101.jpg,1,The Bronx,-80870400000, 
40.81869511,-73.89416357,,Point,486,953,BX,2722,63,877 Southern Boulevard,2027220063,"New York Public Library, Hunts Point Branch",LP-02323,"Borough of the Bronx, Tax Map Block 2722, Lot 63",Block and Lot, ,Designated, ,377.9520183,8880.005471,LP-2323,1.24E+12,Individual Landmark,Hunts Point,"Carrère & Hastings, 1928-29",1928,1929,0,0,Carrère & Hastings, , ,Italian Renaissance, ,Library,"Civic, library", , ,1928 - 1929,http://s-media.nyc.gov/agencies/lpc/lp/2323.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2323.jpg,1,The Bronx,1.24E+12, 
40.83977925,-73.92594292,,Point,487,954,BX,2529,81,1257 Ogden Avenue,2025290081,Public School 91,LP-01179,"Borough of the Bronx Tax Map Block 2529, Lot 81.",Block and Lot, ,Designated,now Public School 11,901.8617285,43991.97641,LP-1179,3.68E+11,Individual Landmark,Highbridge,"George W. Debevoise, 1889; additions, C. B. J. Snyder, 1905, and Walter C. Martin, 1930",1889,1889,1905,1930,George W. Debevoise,C. B. J. Snyder; Walter C. Martin, ,Romanesque Revival, ,School,"Civic, school", , ,1889,http://s-media.nyc.gov/agencies/lpc/lp/1179.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1179.jpg,1,The Bronx,3.68E+11, 
40.84368455,-73.87922272,,Point,488,955,BX,3133,25,2103 Bryant Avenue,2031330025,Old West Farms Soldiers' Cemetery,LP-00624,"Borough of The Bronx Tax Map Block 3133, Lot 25.",Block and Lot, ,Designated, ,690.5094472,29409.64131,LP-0624,-76291200000,Individual Landmark,East Tremont,c. 1815,1815,1815,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1815,http://s-media.nyc.gov/agencies/lpc/lp/0624.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0624.jpg,1,The Bronx,-76204800000, 
40.86057264,-73.89884959,,Point,489,956,BX,3165,44,2401-2419 Grand Concourse,2031650044,Loew's Paradise Theater,LP-01891,"Borough of the Bronx Tax Map Block 3165, Lot 44.",Block and Lot, ,Designated, ,804.1118462,38860.15941,LP-1891,8.61E+11,Individual Landmark,Fordham South,"John Eberson, 1928-29",1928,1929,0,0,John Eberson, , ,Italian Baroque, ,Theater,"Commercial, theater", , ,1928 - 1929,http://s-media.nyc.gov/agencies/lpc/lp/1891.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1891.jpg,1,The Bronx,8.61E+11, 
40.83127382,-73.90179308,,Point,494,961,BX,2615,23,610 East 169th Street,2026150023,"New York Public Library, Morrisania Branch",LP-01996,"Borough of The Bronx Tax Map Block 2615, Lot 23.",Block and Lot, ,Designated,originally the McKinley Square Branch,423.2396682,9238.421791,LP-1996,8.98E+11,Individual Landmark,Morrisania,"Babb, Cook & Willard, 1907-08",1907,1908,0,0,"Babb, Cook & Willard", , , , ,Library,"Civic, library", , ,1907 - 1908,http://s-media.nyc.gov/agencies/lpc/lp/1996.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1996.jpg,1,The Bronx,8.98E+11, 
40.82816883,-73.90527064,,Point,497,964,BX,2613,1,1122 Franklin Avenue,2026130001,Second Battery Armory,LP-01794,"Borough of The Bronx Tax Map Block 2613, Lot 1.",Block and Lot, ,Designated, ,1078.333127,65864.08696,LP-1794,7.07E+11,Individual Landmark,"Morissania, Melrose","Charles C. Haight, 1906-11; addition, Benjamin W. Levitan, 1926-28",1906,1911,1926,1928,Charles C. Haight,Benjamin W. Levitan, ,Gothic Revival, ,Armory,"Civic, armory", , ,1906 - 1911,http://s-media.nyc.gov/agencies/lpc/lp/1794.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1794.jpg,1,The Bronx,7.08E+11, 
40.8131792,-73.92211787,,Point,501,968,BX,2306,52,341 East 143rd Street,2023060052,Fire Hook and Ladder Company 17,LP-02046,"Borough of the Bronx Tax Map Block 2306, Lot 52.",Block and Lot, ,Designated,now Engine Company 60,305.960606,5199.078155,LP-2046,9.61E+11,Individual Landmark,"Mott Haven, Port Morris","Michael J. Garvin, 1906-07",1906,1907,0,0,Michael J. Garvin, , ,Neo Classical, ,Fire Station,"Civic, fire station", , ,1906 - 1907,http://s-media.nyc.gov/agencies/lpc/lp/2046.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2046.jpg,1,The Bronx,9.62E+11, 
40.84712151,-73.78435804,,Point,502,969,BX,5643,7501,190 Fordham Street,2056437501,Public School 102,LP-02487,"Borough of the Bronx Tax Map Block 5643, Lots 1001-1008. Note: the Landmark consists of the original 1897-98 portion of the school building, as well as the adjacent western and eastern side yards and the northern front yard.",Block and Lot,"Landmark site encompasses whole lot, although designation report takes pains to note the landmark itself only includes the historic school building",Designated,"later Public School 17, the City Island School",993.9185275,43193.75075,LP-2487,1.32E+12,Individual Landmark,City Island,"C. B. J. Snyder, 1897-98",1897,1898,0,0,C. B. J. Snyder, , ,Georgian Revival, ,School,"Civic, school", , ,1897 - 1898,http://s-media.nyc.gov/agencies/lpc/lp/2487.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2487.jpg,1,The Bronx,1.32E+12, 
40.88030609,-73.92044045,,Point,503,970,BX,5743,15,2550 Independence Avenue,2057430015,Riverdale Presbyterian Chapel,LP-01086,"Borough of Bronx, Tax Map Block 5743, Lot 15.",Block and Lot, ,Designated,now Edgehill Church of Spuyten Duyvil,348.4933106,5888.174642,LP-1086,3.44E+11,Individual Landmark,Spuyten Duyvil,"Francis H. Kimball, 1888-89",1888,1889,0,0,Francis H. Kimball, , ,"Romanesque Revival, Neo Tudor, Shingle", ,Church,"Religious, church, Presbyterian","Religious, church, United Church of Christ", ,1888 - 1889,http://s-media.nyc.gov/agencies/lpc/lp/1086.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1086.jpg,1,The Bronx,3.44E+11, 
